id,date,city,state,type,ideology,subideology,group,description,image
9656,03/2019,Brooklyn,NY,Harassment,,,,"A man verbally harassed a Jewish woman on the street calling her a ""fucking Jew.""",
9657,03/2019,New York,NY,Harassment,,,,"A Jewish man was verbally harassed on the street by an individual who spit at him and yelled ""All Jews are evil.""",
9658,03/2019,Staten Island,NY,Harassment,,,,"Jewish individual was called a ""fucking Jew"" and told to ""go back to Brooklyn.""",
9659,03/2019,New York,NY,Harassment,,,,"Two Jewish men were walking on the street when another man called them ""Fucking Jew bastards"" and told them ""Heil Hitler.""",
9660,03/2019,New York,NY,Harassment,,,,Individual made anti-Semitic comments in a bar.,
9661,03/2019,Kingston,NY,Harassment,,,,"An employee at Mother Earth's Storehouse turned off the light in the produce cooler while another employee was in there and told her ""you're in the gas chamber"" and called her a ""fucking Jew.""",
9662,03/2019,Chapel Hill,NC,Harassment,,,,A number of anti-Semitic statements and tropes were propagated at an event co-hosted by UNC Chapel Hill and Duke University regarding the conflict in Gaza.,
9663,03/2019,Philadelphia,PA,Harassment,,,,Confidential,
9664,03/2019,Philadelphia,PA,Harassment,,,,A group of Orthodox Jews waiting for a school bus were harassed by individuals in a car that had a Palestinian flag displayed on it.,
9665,03/2019,Philadelphia,PA,Harassment,,,,Academic departments at Saint Joseph's University received an anti-Semitic fax that falsely alleged that the Chabad branch of Judaism cooperated with the Nazis during the Holocaust.,
9666,03/2019,Bryn Mawr,PA,Harassment,,,,"During a verbal altercation between Jewish students and Catholic adults, one of the adults called the Jewish students ""kikes.""",
9667,03/2019,Dallas,PA,Harassment,,,,A Jewish boy was verbally harassed by his coach and teammates with anti-Semitic comments.,
9668,03/2019,Hazleton,PA,Harassment,,,,The Hazleton Standard-Speaker published a letter to the editor that was actually Holocaust denial.,
9669,03/2019,Coventry,RI,Harassment,,,,"Individual at a gas station harassing other people by yelling that he wanted to kill Jews, liberals, and communists.",
9671,03/2019,Austin,TX,Harassment,,,,Confidential,
9672,03/2019,Fairfax,VA,Harassment,,,,An anti-Semitic caricature of a Jew and money won a school art competition and was subsequently displayed Northern Virginia Community College. Many Jewish and non-Jewish students alike found the artwork deeply offensive.,
9673,03/2019,Montclair,VA,Harassment,,,,A swastika was drawn in chalk on the basketball court at a park.,
9674,03/2019,Seattle,WA,Harassment,,,,Individual in the neighborhood of Highland Park received a message on Facebook with an anti-Semitic meme depicting Jews and Israel as a rat and plague.,
9675,03/2019,Seattle,WA,Harassment,,,,A Jewish organization received an anti-Semitic threat to their general email inbox.,
9676,03/2019,Washington,DC,Harassment,,,,Anti-Semitic signs and statements were made at a protest against AIPAC.,
9677,03/2019,Washington,DC,Harassment,,,,Students used swastikas as usernames during an online school assembly.,
9678,03/2019,Washington,DC,Harassment,,,,A Jewish organization received a threatening and anti-Semitic email to their general email inbox.,
9679,03/2019,Washington,DC,Harassment,,,,A pro-Israel group received a threatening anti-Semitic email to their general inbox.,
9681,03/2019,Milwaukee,WI,Harassment,,,,"A Jewish organization received a voice mail that said ""get the fuck out of our republic. Kikes!""",
9682,03/2019,Waukesha,WI,Harassment,,,,"A Jewish middle school student was asked by a classmate if he is Jewish, when he said yes the classmate said that he hated him.",
9683,03/2019,Glendale,WI,Harassment,,,,A Jewish woman was verbally harassed and told that Jews are greedy by a hired contractor.,
7466,2/18/2019,Springfield,PA,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed racist and anti-Semitic fliers that condemned interracial relationships and blamed ""open borders"" on Jews.",
11671,2/16/2019,Glenside,PA,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic and anti-immigrant fliers titled: ""The Cost of the Jew's Open Border Policy.""",
11666,2/13/2019,Willow Grove,PA,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed anti-Semitic and anti-immigrant fliers at Willow Grove Mall titled: ""The Cost of the Jew's Open Border Policy.""",
7439,2/13/2019,Salt Lake City,UT,Harassment,Right Wing (White Supremacist),,,"Patriot Front, an alt right group, distributed fliers at the Salt Lake City Jewish Community Center and Holocaust Memorial that read: ""Not stolen conquered"" and ""Money does not rule you.""",https://www.adl.org/sites/default/files/2019-03/PF%20Not%20Stolen%20Conquered.jpg
9567,2/7/2019,Golden Valley,MN,Harassment,Right Wing (White Supremacist),,Daily Stormer Book Club,"Daily Stormer Book Club, an alt right group, placed anti-Semitic fliers in a Little Free Library (a community book swap box) titled: ""Why do Jews push pornography & degeneracy on our children?""",https://www.adl.org/sites/default/files/2019-03/DSBC%20why%20do%20jews%20push%20pornography.jpg
7404,2/4/2019,Burlington,VT,Harassment,Right Wing (White Supremacist),,,"Patriot Front, an alt right group, distributed fliers at a synagogue that read: ""America first"" and ""Better dead than red.""",https://www.adl.org/sites/default/files/2019-11/November%202019_PF%20America%20First_sample.jpg
7376,2/3/2019,Carlisle,PA,Harassment,Right Wing (White Supremacist),,Loyal White Knights,"Loyal White Knights, a Klan group, distributed fliers about Martin Luther King Jr. that were historically inaccurate and included false accusations about against different racial groups.",https://www.adl.org/sites/default/files/2019-03/LWK%20anti-%20Martin%20Luther%20King%20jr.jpg
10065,02/2019,Tempe,AZ,Vandalism,,,,"The word ""kike"" was painted on the side of a woman's car and her tires were slashed. The woman's Israeli flag decal was also ripped off.",
10066,02/2019,Los Angeles,CA,Vandalism,,,,"A swastika and the message ""GTFO Jews"" was written on the window of a Jewish-owned business.",
10067,02/2019,Kentfield,CA,Vandalism,,,,Anti-Semitic graffiti was etched into a desk at Kent Middle School.,
10068,02/2019,Torrance,CA,Vandalism,,,,A swastika was drawn in black marker in the elevator in an academic building at El Camino College.,
10069,02/2019,La Jolla,CA,Vandalism,,,,A crudely drawn swastika was etched into an individual's car outside his home.,
10070,02/2019,Steamboat Springs,CO,Vandalism,,,,Swastikas were carved into a bookshelf at a hotel.,
10071,02/2019,Englewood,CO,Vandalism,,,,A swastika was drawn on the floor using lotion or shampoo at a grocery store.,
10072,02/2019,Cromwell,CT,Vandalism,,,,School desks vandalized with swastika drawings.,
10073,02/2019,Salisbury,CT,Vandalism,,,,"Swastikas and the word ""Jew"" were drawn on school chairs.",
10074,02/2019,Miami Beach,FL,Vandalism,,,,A swastika drawing was drawn on the gate outside a house.,
10075,02/2019,Miami Beach,FL,Vandalism,,,,"A swastika and the word ""death"" were written on a USPS drop off box.",
10076,02/2019,Miami Beach,FL,Vandalism,,,,A Jewish family's home was vandalized with swastika graffiti.,
10077,02/2019,Miami Beach,FL,Vandalism,,,,Feces were left on a car in the shape of a swastika.,
10078,02/2019,Roswell,GA,Vandalism,,,,A swastika was spray-painted on a pillar in front of Centennial High School.,
10079,02/2019,Atlanta,GA,Vandalism,,,,A swastika was painted on the exterior of a Jewish family's home.,
10080,02/2019,Milton,GA,Vandalism,,,,A swastika was drawn on a desk in a Jewish teacher's classroom.,
10081,02/2019,Mokena,IL,Vandalism,,,,Swastikas were spray-painted on street signs in downtown Mokena.,
10082,02/2019,Prairieville,LA,Vandalism,,,,"Home vandalized with toilet paper and anti-Semitic messages spelled out in plastic cutlery that included ""fuck you"" ""Jew,"" and a Star of David.",
10083,02/2019,Waterville,ME,Vandalism,,,,A swastika was drawn in a residence hall at Colby College.,
10084,02/2019,Georgetown,MA,Vandalism,,,,A custodian discovered swastika graffiti in a bathroom at Georgetown Middle High School.,
10085,02/2019,Barnstable,MA,Vandalism,,,,Two swastikas and the n-word were spray-painted on a waterfront building near Craigville Beach.,
10086,02/2019,Minneapolis,MN,Vandalism,,,,"Jewish person's house was vandalized with graffiti of Stars of David and the word ""NO"" written underneath.",
10087,02/2019,Missoula,MT,Vandalism,,,,"Vandalism that included a swastika, and white supremacist messages and symbols was discovered in downtown Missoula.",
10088,02/2019,Wanaque,NJ,Vandalism,,,,A Jewish student at Lakeland Regional High School discovered that a swastika was drawn on the back of her classroom chair. She had previously heard classmates making anti-Semitic Holocaust jokes.,
10089,02/2019,Brooklyn,NY,Vandalism,,,,A park playground was vandalized with swastika graffiti.,
10090,02/2019,Brooklyn,NY,Vandalism,,,,A woman discovered that someone painted a swastika on her apartment door.,
10091,02/2019,New York,NY,Vandalism,,,,A cement wall was vandalized with swastika graffiti.,
10092,02/2019,Brooklyn,NY,Vandalism,,,,A swastika was engraved into the interior of a subway car.,
10093,02/2019,New York,NY,Vandalism,,,,An advertisement in a subway station was vandalized with swastika graffiti.,
10094,02/2019,New York,NY,Vandalism,,,,A New York City transit car was vandalized with swastika etchings.,
10095,02/2019,New York,NY,Vandalism,,,,A handicap sign was vandalized with swastika graffiti.,
10096,02/2019,New York,NY,Vandalism,,,,Swastika vandalism.,
10097,02/2019,New York,NY,Vandalism,,,,"Seven swastikas and ""KKK"" were drawn along a pedestrian path.",
10098,02/2019,Brooklyn,NY,Vandalism,,,,A synagogue was vandalized and window was shattered.,
10099,02/2019,Brooklyn,NY,Vandalism,,,,Swastika vandalism discovered in a subway station.,
10100,02/2019,Brooklyn,NY,Vandalism,,,,"Swastikas, 666, and the messages ""Only for Jew"" and ""No Spanish"" were spray-painted on the construction facade of a residential building.",
10101,02/2019,Brooklyn,NY,Vandalism,,,,Swastika vandalism in a subway station.,
10102,02/2019,New York,NY,Vandalism,,,,A bookstore was vandalized with swastika graffiti.,
10103,02/2019,Rego Park,NY,Vandalism,,,,"Swastikas and ""Hail Hitler"" were written in chalk on a school playground.",
10104,02/2019,Queens,NY,Vandalism,,,,A swastika and homophobic slur were spray-painted on the garage of a private residence.,
10105,02/2019,New York,NY,Vandalism,,,,An advertisement in a subway car was vandalized with swastika graffiti.,
10106,02/2019,Wilmington,NC,Vandalism,,,,Cape Fear Rugby Club's field was vandalized with spray-painted swastikas and Stars of David.,
10107,02/2019,Lima,OH,Vandalism,,,,Temple Beth Israel-Shaare Zedek was vandalized over Shabbat with a BB or pellet gun. At least two dozen holes were discovered on the synagogue's windows.,
10108,02/2019,Elkins Park,PA,Vandalism,,,,Confidential,
10109,02/2019,Harrisburg,PA,Vandalism,,,,A swastika was spray-painted on a sign at George Park in Harrisburg.,
10110,02/2019,Houston,TX,Vandalism,,,,"A Star of David was painted under the word ""stop"" on a stop sign in a parking lot.",
10112,02/2019,Hunter Mill,VA,Vandalism,,,,Swastika graffiti was spray-painted onto a drainage tunnel at an intersection.,
10113,02/2019,Falls Church,VA,Vandalism,,,,Three swastikas were carved into a playground canopy at at Mount Daniel Elementary School.,
10114,02/2019,Sammamish,WA,Vandalism,,,,Swastikas and racially charged messages were spray-painted on fences and garage doors in a residential neighborhood.,
10554,02/2019,Los Angeles,CA,Assault,,,,"Individual was robbed and assailant yelled ""Fuck Jews.""",
10555,02/2019,Charleston,SC,Assault,,,,"A Jewish high school student was verbally harassed and physically assaulted by fellow students who told her to ""go back to Auschwitz"" and threw a rock at her back.",
11652,02/2019,Los Angeles,CA,Vandalism,,,,A swastika was drawn on an individual's car outside their place of business.,
11653,02/2019,College Park,MD,Vandalism,,,,"Two swastika drawings were found in two different academic buildings on the University of Maryland, College Park campus.",
11654,02/2019,Denver,CO,Vandalism,,,,"Jewish man discovered that his car had been vandalized with a swastika and the messages ""MAGA"" and ""Go Trump.""",
11655,02/2019,Ooltewah,TN,Harassment,,,,"A Jewish middle school student was taunted by other students and called a ""dipshit Jew.""",
11656,02/2019,San Francisco,CA,Harassment,,,,"Anti-Semitic stereotypes and tropes, as well as a misrepresentation of Jewish tradition, were used in a lesson that was meant to teach lessons about defamation.",
11657,02/2019,South Orange Village,NJ,Vandalism,,,,Swastika vandalism discovered in a bathroom at a school.,
11658,02/2019,Edina,MN,Harassment,,,,"A doctor's former patient threatened him and called him a ""Fucking Jew,"" Jew boy,"" and ""kike.""",
11659,02/2019,Oakland,CA,Harassment,,,,Anti-Jewish slur at Meetup group.,
11660,02/2019,Morristown,NJ,Harassment,,,,Jewish individual threatened while walking on the street.,
11661,02/2019,Penn Valley,PA,Harassment,,,,An individual entered a synagogue during Shabbat services and harassed congregants with references of the Tree of Life synagogue shooting.,
11662,02/2019,Chattanooga,TN,Harassment,,,,A white supremacist blog targeted a Jewish woman.,
